#Field:count	sourceIPCount	endUserASN
286	3	327933
18	1	328140
1	1	328286
113	1	394451
2	1	395954
2491	42	577
87	1	1348
6	2	1479
658019	24	2497
14327	4	2519
5	1	3308
55671	44	3356
28	1	4007
2835	1	4046
2	1	5391
661	5	5588
12	2	5645
86426	457	7018
341	3	7046
113	1	7098
8	1	7482
9	1	8983
2	1	9255
4005	161	9299
4479	238	9326
26	2	9370
1	1	9371
11002	5	9989
2	2	10030
102	2	10212
1119	3	11232
938	12	11404
73	3	11676
4	1	12158
3	1	12333
348	1	13943
30	2	14201
1063	1	14230
232	1	14291
3	1	14725
270	1	15225
6	1	15659
8	1	16342
4298	100	16509
219	1	17293
12539	313	17465
7	3	17648
169	13	17670
114	4	18207
68	22	18209
2002	6	18566
2	1	19149
9	1	19919
13	2	20845
2	1	20868
338	8	21859
10	3	21949
6	1	22768
15	1	22897
9	1	22925
42859	5	23148
172	1	23550
355	117	23693
65	15	23860
54	3	23949
10	2	24023
35	1	24511
37	1	24677
1	1	25024
40	1	25081
1228	1	25562
10	1	26425
109	2	26615
6	1	27884
22	2	27989
3	1	28156
26	3	28226
47	1	28284
2	1	28329
49	3	28536
21	2	28538
118	1	29245
2	1	29933
8	1	31472
186	1	33042
5	1	33362
66604	104	33363
20	1	34216
52	1	34660
30	1	37009
256	2	37204
4029	4	37282
1	1	38315
2	1	38742
4468	30	38794
9	1	39603
3	1	40391
464067	287	45267
3941	91	45637
147	4	45650
4	1	45663
674	1	46849
2	1	49981
120	3	51343
103	2	52233
26	2	53231
19	5	54574
72	1	54665
1130	6	55649
4623	1	55743
2	1	55872
5	2	56110
30	11	60068
586	1	62839
222	8	64050
4076	18	64095
4	2	131445
7729	31	132449
1	1	132763
3	1	133006
976	1	133108
1273	71	133752
6	3	134271
3	1	134651
3	1	134687
19	3	134768
880	19	134841
197	1	135288
17	1	136230
11	1	136237
10	1	136255
3	1	136308
182	2	136479
66	4	136646
36	3	137593
39	3	137952
1	1	138064
71	3	138384
8	2	138874
21	5	138903
516	2	138973
8	1	139080
88	1	139091
18	1	139352
3	1	139451
1	1	140162
5	1	140315
74	13	140847
3	1	140904
35	2	141345
29	11	141386
1	1	141660
9	1	198184
1	1	203020
1746	1	205992
181	2	262191
5	1	263687
3	1	264825
1	1	265569
4	3	265799
8	4	266705
8	3	266754
5	1	267869
18	3	268541
138	8	268899
22	4	269346
18	1	269422
2	1	269750
12	1	328471
3	1	393340
311	1	397412
605	8	721
109830	1020	812
4	1	1313
229205	3	1678
26	2	1828
555	5	3249
175	12	3758
522	16	3786
6616	16	4648
408	56	4761
1243	10	6327
4918	2	6949
541	1	7359
67	6	8881
10	1	9723
6383	7	9822
981	37	9832
329458	373	9929
5	1	10021
139	3	10217
984	1	11734
9	1	13333
796633	7	14762
41	12	16276
8	2	17107
6	1	17216
213315	1273	17506
4087	110	17658
81	12	17665
1743	71	18159
84	1	18187
105	1	18271
8	1	19421
869	9	19429
1	1	19511
3490	9	19739
1	1	19863
15	2	21339
548308	6	22252
605	13	22284
42	1	22411
23	1	22764
15	1	23201
1694	5	23404
4	1	23959
1	1	24130
1136	1	24327
1427	36	25019
89	1	26034
74	1	26198
3	1	26363
376225	2	26554
28	2	27742
161	8	27759
1	1	28114
130	8	28545
9	1	29413
226	1	31122
1	1	31549
527	1	32307
2397	1	32805
5689	2	33662
70	1	35865
3	1	37203
163	6	37965
3	1	38030
1781	2	38294
2	1	38306
21075	1111	38511
1	1	40065
1	1	41164
10	1	42003
1	1	42090
151	1	42575
10	3	42831
167	1	45269
5	2	45287
723	12	45316
26	1	45649
30	14	45669
429	23	45820
1	1	46019
96156	1	46528
1	1	48847
6	1	50780
357	23	55501
732	51	55814
75	16	56047
2525	1	56307
480	29	58482
303	4	58664
4594	24	58666
1	1	59169
13	1	59836
42	1	60876
4	2	61745
28	1	62642
3	1	63357
32	2	63617
18	1	64307
2	1	131591
271	33	131743
1265	4	132023
29	9	132165
147	4	132585
851	1	132720
121	3	133096
5100	49	133524
1190	2	133920
119	2	134069
4	1	134134
191	3	134238
1950	12	134294
109	7	134702
1	1	134764
3	2	134911
1	1	134971
100	8	135182
407	31	135201
217	1	136550
1	1	136598
19	2	136958
1	1	137292
7	1	137703
49	2	138022
3	1	138119
228	16	138557
1	1	138655
1	1	139460
11	2	140025
34	1	140172
3	1	140437
28	3	140607
75	6	141315
25	1	199270
8	1	199706
7	2	202384
2	2	262159
4	1	397732
127	1	397790
10	1	1472
19	1	2381
2	1	3223
75	11	3573
55948	2	3902
6708	6	4739
162	5	4750
2771	15	4770
72	1	5606
6770	273	6147
88	7	6181
5	1	6404
45	2	6535
45	3	6871
10	1	7057
172	6	7106
6	1	7155
578	1	7246
1	1	7670
107	1	7695
12	1	8228
14	1	8399
515	11	8708
279	2	9509
437	91	9829
96	20	9905
6815	3	10146
111	1	10695
1737	5	10834
389	6	11272
7	1	11320
798	1	11971
3	1	11976
6	1	12089
105	1	12177
544	92	12735
113	3	14178
204386	9	14618
117	4	15695
5586	2	16074
4	4	16135
38	1	17049
482	110	17451
49	19	17488
600	26	17638
545	7	17666
35	1	17739
4685	1	17792
10767	384	17816
43777	55	18106
12525	4	18734
360	7	18747
123	1	20295
311	1	20328
2	1	20773
45	1	21019
177	7	23673
4	2	23750
47	4	23930
112369	4	24318
363	51	24444
153	20	24523
4	1	25400
30	2	25617
142	12	25951
15	1	26592
414	3	27264
10	4	28006
18	1	28725
832	3	28729
4	2	32098
4	1	33279
157	1	33749
238	32	33771
334	2	36012
19	2	37284
1	1	37447
40	3	38201
1	1	38226
4	1	38322
38538	2	38473
22	1	38553
1	1	38778
4	1	39228
9	2	42925
118	2	42961
4	2	44022
5	1	44369
27	1	44776
2	1	45158
5	2	45459
133	4	45528
503	15	45758
17056	1	46118
2	1	46475
9	1	48128
43	1	48359
34	2	53102
18	1	54616
130622	1	54747
291	7	55715
238	22	56044
12	3	58065
231	3	58906
1	1	59253
1574	11	59346
124	13	61592
31	1	63255
7	1	63860
64	3	131198
64318	1	131274
3	3	132453
120	17	132669
8	1	132686
1314	2	132722
70	12	133275
4	3	133287
250	4	133481
1	1	133997
50	3	134301
57	4	134375
22	3	134810
1012	6	135206
145044	1	135313
1645	25	136494
2	1	136610
116	11	136723
12	1	136780
1	1	136909
2	1	137125
1	1	137316
89	2	137666
86	1	137816
142	3	138079
112	4	138431
1	1	139071
131	7	139223
4	1	139421
22	1	139972
22	2	140546
9	5	141194
57	5	141652
1	1	199010
64	1	201394
17	3	202561
145	7	205254
1	1	206495
1	1	262195
1	1	263144
113	2	264310
11	1	266336
15	1	266621
1	1	266732
1	1	267427
115	2	270049
4	1	393467
6	1	393924
24	1	395354
120	1	396941
10	1	1541
16722	3	2510
6310	10	2686
3479	31	3209
31505	22	4515
2	2	4609
67	3	4694
178	1	5602
95868	1	6231
3397561	7	6253
309	12	6471
301	8	7418
24	4	8339
4	3	8560
54	2	9105
29	2	9238
54	3	9506
254	30	9873
69	1	10219
3510	47	10796
100	1	11233
58203	2	11309
169	1	12406
271	4	12578
4	1	12880
2	1	13124
57	1	16082
182	1	16574
96	15	17885
43	1	20477
3	1	20632
805	1	21691
61	8	22047
49	1	22260
467	4	22652
122	3	23118
217	2	24154
883	1	24291
193	60	24560
2	1	25836
213	2	26793
18	1	27696
148	9	27951
186	1	30710
8	1	30999
4	1	31890
23756	1	32099
56	1	33055
2	1	33438
2309	11	33915
123	2	35432
166	2	36590
26	4	36907
17	1	37451
161	16	37542
36	2	37649
204	11	38203
79	7	38235
76	9	38566
224	5	38875
9	1	39577
28	2	41872
21	1	42382
26	1	43460
11083	24	45090
2	1	45333
31	16	45727
4840	286	45775
10361	279	45916
30476	12	46313
3	1	47956
494	3	50266
10	1	51124
15	1	51336
819	45	55701
1	1	55828
22	2	58504
518	22	58558
7	2	58561
101	4	58800
29	1	59807
75	2	61135
54	4	64012
628	49	131111
1	1	131293
274	5	131296
149	7	131697
1	1	131722
9428	111	132255
6457	36	132347
24	1	132829
1101	28	133192
2	1	133380
1	1	133711
318	3	133720
1	1	133817
10	2	133844
1443	9	133928
153	6	134061
180	1	134178
2711	7	134254
3	2	134426
5	2	134732
281	20	134760
141	7	134967
28	2	135247
75	12	136030
541	20	136719
1	1	137085
4	1	137611
144	24	138574
119	7	138755
5	2	138841
3	2	138862
2	1	139360
84	6	139464
6	2	140061
99	5	140995
7	1	141147
231	14	141184
24	1	196978
1	1	198203
149	5	201984
2	1	201991
6	1	202116
13	1	202356
6	1	203554
62	25	204834
35	1	206561
270	4	262906
90	4	263047
1	1	265443
28	8	266115
15	1	266233
56	2	268248
16	1	328003
2	1	394558
370246	2	395198
247	1	397422
5	1	523
348	1	786
10	3	1464
96	1	1701
79357	126	1759
15942	1	3389
19	4	3456
908	6	4181
7	3	4249
377848	295	4812
155	3	5413
967	5	5416
160	11	5607
134	1	6077
128	1	6296
3787	2	6503
16	2	6661
1	1	7015
234	2	8492
154	2	9166
5033	13	9268
16	3	9269
36	4	9340
132	8	9902
45	2	10273
6	1	10497
405	3	10794
5	1	11215
7107	1	11540
104	9	12479
2648	1	12843
8	1	13009
2	1	13322
3	1	13541
25	2	13954
26	1	14345
4	1	15108
72	4	15399
3	1	15774
1	1	15924
10	1	16169
126	1	16904
2	1	17222
5	1	17806
9009	349	18002
119	6	18021
18	4	18024
158	1	18108
5473	2	18182
12	1	18840
18	1	19165
279	1	21147
3855	1	22177
4	1	22302
689	2	22408
398	7	22724
511	4	23089
30	1	24218
460	21	24389
13	2	24391
485	1	25929
1	1	26334
31	1	26619
3812	29	27017
21	1	27030
10	1	27817
26	1	28032
3252	9	28878
18	3	29119
24	1	29256
345	1	29571
5	2	29580
18	1	30311
135	1	31263
6	1	34040
13	1	34781
13	1	35805
32	4	36903
9	1	37141
1	1	37705
1717	116	38067
2	1	38379
5	2	38461
2	1	39686
16	2	42864
23	1	43205
13	1	43909
48	1	44407
190	2	45179
3489	27	45410
1721	1	45491
81	4	45661
566	5	46163
4	1	46192
22	1	47626
9	1	49136
207	18	50710
218	12	52363
837	1	54614
3860	15	55410
606	75	55427
40	4	55430
3	3	55824
13645	244	55862
14	1	55956
2	1	56665
37	4	58404
318	6	58717
2	2	59139
16	1	59150
60	1	60718
911	16	64073
786	37	131227
302	12	131303
577	24	131464
312338	85	132203
303	13	132215
325	3	132245
56	6	132779
7298	69	132857
868	2	133101
15771	429	133384
195	28	133645
12	5	133798
1	1	133799
6	2	133900
23	1	134259
82	1	134264
1622	1	134763
73	6	134775
57	5	134860
210	1	134861
212	17	134880
46406	2	135154
19	2	135760
3	1	136272
18	2	136287
8	1	136436
2	1	136651
1540	10	136975
3	1	137648
1	1	137704
9	1	137785
4	1	138443
28	1	138499
84	19	138529
3	1	138759
3	1	138873
2	1	139239
6	1	139504
37	2	139863
10	1	139955
15	4	139967
258	1	140144
1	1	141225
10	3	141314
8	3	141669
5	2	142050
7	1	198397
95	1	200748
448	1	203209
8	1	205199
3	1	210116
1682	1	262570
3	1	262731
6	2	262985
4	1	264229
3	1	266480
227	4	266802
6	1	267308
71	2	267823
4	1	268038
13	1	268251
14	2	270062
112	2	393415
5	1	394702
4	1	396301
21	1	399203
272	2	158
28	1	559
48	1	1294
27437	1	2539
1498	16	2611
257	1	2665
22	1	2860
71	2	3602
27	1	4589
17769	5	5400
22	1	5690
1	1	6407
585911	13	7862
24	1	8015
22	1	8103
1	1	8386
602	9	8968
266	18	9260
12	1	9848
6	1	10620
3	1	11302
79	6	11342
236	3	12361
409	3	13119
96	1	13682
12	1	13717
66	1	13971
72	3	14109
32	1	14131
54216	1	14802
1	1	16628
17	1	17301
49	1	17378
4	1	17381
1	1	17400
268	1	17423
9	2	17510
9564	312	17622
4	1	17802
23	3	17858
52	1	17971
8	1	18267
765	19	18403
116	1	18964
7	1	19881
616	12	20057
20960	1	20141
8	2	21574
4	1	21599
3	1	21826
4	1	23490
255	1	24118
72	18	24186
11809	202	24323
2761	247	25136
1627	114	27901
89	3	28165
118	10	28573
40	1	29736
6	1	30764
94	5	31898
77	1	31939
413	4	32133
29	1	32386
1	1	33387
25090	239	33588
61	1	33953
10	1	35110
14461	37	36692
58	1	37680
34	2	37919
175904	3	38258
822	8	38305
2626	10	38477
8	1	39863
1	1	45357
110	4	45433
97	17	45475
59	9	45648
1	1	45655
2656	298	45701
5582	1	45737
4	1	48024
21	1	50463
3	2	51074
1	1	52330
25	2	52373
42	1	53289
312	1	53508
1972	1	55570
6516	537	55666
475	2	56017
183	39	56046
4	1	56239
4498	5	56294
17	1	56373
2	1	57494
13	1	57563
15430	24	58376
1	1	58553
3669	448	58659
754	17	58966
604	5	59322
254	1	59717
539	1	60257
6	1	61587
8	1	63580
6	1	63851
13	5	63932
101	4	131210
5	1	131324
13	4	131921
13	2	132298
351	2	132471
66	1	133070
6	1	133835
2547	25	133878
10	2	134026
7	1	134167
31	3	134326
3	1	134659
3	1	135130
3	1	135407
527	17	135464
329	23	135712
473	54	136065
1	1	136129
7	1	136582
162	10	136639
9461	86	136795
1	1	136873
26	1	137107
26	1	137117
1	1	137159
100	18	137689
1170	1	138035
17	2	138083
6085	29	138189
1	1	138397
7	1	138546
41	12	138621
5	1	138665
27332	1	139050
35	1	139275
3	1	139343
173	20	139814
60	1	139906
15	2	140030
4	1	140080
39	14	199312
8	1	201205
5675	1	201730
6	1	203689
56	1	204848
2	1	205080
61	1	205400
2	1	205769
803	1	264764
34	2	264857
1	1	265269
7	6	266761
21	1	268942
5	4	271798
23	2	328319
56	1	393748
2	1	394955
45	6	396253
1	1	397391
9	3	220
540	1	564
3850	5	702
218	6	1257
96	1	1423
288	3	2828
31	3	3292
1	1	3916
285	1	4015
61	4	4657
601	10	5617
4653	29	6167
1743	13	6619
202	14	6739
438	1	7194
70	2	7565
55	2	7679
2	1	7926
1498	15	8220
4461	20	9121
232	10	9304
11	1	9584
6	1	9823
3	1	9927
3633	7	10103
490	10	10429
29022	7	10879
1488	15	11351
12	1	11666
310	3	11911
37	1	12847
880	6	12942
41070	2	14306
606	1	15343
22	2	15525
22	1	15533
3817	41	16591
2	1	16746
2	1	17003
99	1	17210
112	2	17386
166	1	17542
1074	14	17754
90	6	18196
1998	72	18199
7	2	18816
8	2	19114
27	1	19332
45	2	19443
266017	1792	20115
17	1	20712
9	1	21430
239	13	21783
277	2	22561
3	1	23243
6	1	24085
772	29	24400
29	5	24530
610	7	24554
12	1	25003
5	1	25031
15705	1	25181
8	1	25215
25	1	26210
1	1	26326
12	1	27357
15	1	27773
508	1	30030
6	1	30259
403	1	30356
274	5	30722
992	2	31747
77	2	33353
4	1	33556
138	1	37233
21	2	37353
104	18	38264
71	12	38500
3	1	38896
224	2	43797
2	1	43948
26	2	44671
9301	8	45110
179	7	45582
16	7	45769
213	10	45884
133	1	46616
56	1	50673
10	2	53062
13	3	53667
82297	1	55901
106	2	55944
6	1	57112
2	2	57218
9055	230	58678
31	1	59185
386	24	63888
1	1	132377
1	1	132932
1	1	133243
98	2	133297
6	1	133612
262	6	133648
56	1	134110
17	1	134270
79	14	134543
6	1	134621
8	1	134715
8	1	134739
2	1	134900
69017	55	135069
2	1	135373
33	2	136592
21	6	137138
7	1	137505
5	3	138001
2	1	138172
2065	3	138421
87	2	138456
2	1	138578
459	5	138718
184	4	139054
46	10	139310
1	1	139943
4	1	141127
2	2	141892
14	4	197638
26	1	198589
20	1	206798
5	1	263327
1	1	266331
4	1	267408
1	1	269652
16	1	327950
13	1	394453
2	1	394625
5	2	395266
47	1	395461
6	1	62
96	2	109
178	5	203
19	5	452
4	1	647
1963	4	855
1414	47	3320
5003265	5	3379
12194	8	3737
510	1	4454
597	15	4768
248	4	4983
230	1	6256
1	1	6648
147	2	6713
4	1	7011
3189	5	7358
17	2	7602
52	1	9310
5343	17	9318
16	1	9394
15	1	10235
44	1	11486
172	1	11650
2332	23	12271
596	1	12390
221	15	14117
55	8	14398
8	1	14552
420	1	14677
188	1	15089
2	1	15106
211	1	16229
2109	1	16966
2	1	17147
76	2	17421
6251	32	17559
9299	332	17623
1453	23	17625
1240	4	18101
9964	165	18229
111	1	18719
160	3	18723
1	1	19641
76	1	19834
3	1	20847
30	1	22899
51328	2	23349
140	3	23487
2	2	23752
5170	1	23916
126	1	24233
6	2	24435
53	9	24481
886	2	25512
67	1	25972
21	1	26048
167	2	26478
104	1	27216
6	1	27653
243	4	29465
9	1	29492
153	1	30526
18	1	35985
511	1	36393
28	1	36850
6	1	36873
157	18	38019
5008	1	38319
3671	122	38320
375	27	38614
7	1	40051
190	5	40339
461	6	40526
49	13	41564
18	1	43343
19	1	43529
3	1	43959
5	5	44244
9374	9	45215
3493	142	45326
351	1	45780
182	1	46687
1	1	47524
2472	1	48728
5	1	52901
14	2	53066
5	1	55366
10	1	55933
1505	9	56030
901089	6	56043
31	2	56595
1247	16	58640
19	1	60372
2	2	62904
55	5	63969
716	16	132007
68	2	132027
2	1	132040
105	5	132167
1	1	132296
9922	60	132556
17	2	132559
3830	66	132996
1	1	133309
1	1	133354
911	55	133480
669	9	133556
3	1	133712
1	1	134341
8	2	135139
2126	9	135391
41	2	135654
1	1	135881
41	2	136103
6	2	136177
398	16	136557
27	1	136965
146	4	137435
565	33	137584
2	1	138398
526	20	138823
42	3	138886
13068	5	138915
12	1	140840
60	2	141646
163	8	197897
10	1	199942
12	1	202354
47	1	202455
222	1	204642
1	1	204757
38	2	205473
6	1	206067
17	4	262813
66	9	263230
3	1	263790
5	1	264704
20	7	266769
10	1	269545
3	1	393616
8081	3	125
648	32	681
2293	1	706
109	8	1136
32554	3	1299
15	1	1853
118	2	2116
1	1	2506
26	2	2518
146	6	2688
15	4	3132
2730	32	3257
6	1	3408
103794	76	4755
1	1	4859
122844	716	5432
264	4	5466
36	2	5483
33	6	6057
62	3	6300
94	3	8437
16	4	8767
2001	49	9341
5	4	9387
10	2	9443
4753	1	9536
35	5	10029
364	1	10242
7	2	10474
28	4	11179
12	1	11489
1624939	1	11685
88	1	11949
21	2	12552
36564	1	12666
32	1	13768
4915	22	14259
3	1	14373
79	1	14566
1	1	15790
1039	3	17054
30	1	17426
16	1	17480
891	285	17962
44	2	18126
5674	27	18400
69	9	20473
2	1	21513
277	1	21571
2	1	23885
46	3	23901
22	2	23951
3	1	24088
7104	549	24499
1064	13	24835
574	2	24863
58	1	26190
30460	4	26579
66	6	28118
70	2	28196
79	2	28669
116672	2	29970
14	2	30337
4	1	32277
2269	2	32413
92	1	34536
5015	1	37005
81	3	37061
219	1	37719
8418	8	38022
971	9	38437
270	1	39545
4	1	40817
41	4	42313
29	2	43766
73	4	49740
50	1	53158
839	2	53828
9	1	54559
110	2	54994
253	2	55884
2307	131	56040
3	1	56401
66	9	58593
